Shipment_ID,Plant_ID,Shipment_Date,Mode_of_Transport,Weight_Tons,Distance_KM
SHP_06856,PLNT_02,02-10-2026,Air Freight,13.48,10948.16
SHP_06857,PLNT_03,12-08-2024,Heavy Truck,21.53,264.06
SHP_06858,PLNT_04,19-11-2025,Ocean Cargo,19.62,5806.36
SHP_06859,PLNT_05,21-02-2026,Rail,9.23,581.05
SHP_06860,PLNT_03,06-05-2024,Heavy Truck,20.05,155.93
SHP_06861,PLNT_02,20-05-2025,Heavy Truck,6.93,147.54
SHP_06862,PLNT_04,21-06-2024,Ocean Cargo,14.77,7673.05
SHP_06863,PLNT_03,14-12-2024,Ocean Cargo,7.89,6232.25
SHP_06864,PLNT_05,16-11-2025,Ocean Cargo,23.87,3945.67
SHP_06865,PLNT_04,08-09-2024,Heavy Truck,19.17,150.87
SHP_06866,PLNT_05,26-05-2024,Rail,20.03,538.04
SHP_06867,PLNT_03,03-05-2025,Heavy Truck,15.09,393.47
SHP_06868,PLNT_04,07-05-2026,Heavy Truck,18.02,706.75
SHP_06869,PLNT_01,08-09-2024,Heavy Truck,23.57,575.29
SHP_06870,PLNT_03,19-07-2025,Rail,8.78,307.79
SHP_06871,PLNT_01,26-03-2024,Heavy Truck,11.69,408.63
SHP_06872,PLNT_03,02-06-2024,Rail,18.97,178.02
SHP_06873,PLNT_05,21-03-2024,Heavy Truck,11.73,220.86
SHP_06874,PLNT_05,18-05-2025,Heavy Truck,15.2,708.86
SHP_06875,PLNT_04,08-07-2026,Ocean Cargo,17.88,8662.23
SHP_06876,PLNT_05,16-05-2024,Ocean Cargo,5.83,9973.45
SHP_06877,PLNT_05,06-07-2026,Heavy Truck,13.91,553.04
SHP_06878,PLNT_04,19-07-2024,Ocean Cargo,20.86,1299.53
SHP_06879,PLNT_05,05-03-2024,Ocean Cargo,4.07,4532.57
SHP_06880,PLNT_04,19-01-2025,Rail,7.12,782.65
SHP_06881,PLNT_05,20-05-2024,Ocean Cargo,4.48,7267.75
SHP_06882,PLNT_03,14-02-2026,Ocean Cargo,10.98,1161.41
SHP_06883,PLNT_05,20-10-2026,Heavy Truck,19.42,509.84
SHP_06884,PLNT_03,10-11-2024,Heavy Truck,19.68,473.54
SHP_06885,PLNT_02,09-05-2024,Ocean Cargo,15.93,1761.2
SHP_06886,PLNT_02,01-10-2026,Ocean Cargo,19.61,9008.59
SHP_06887,PLNT_03,25-01-2026,Rail,24.86,267.58
SHP_06888,PLNT_02,03-02-2024,Air Freight,13.27,8470.64
SHP_06889,PLNT_01,07-04-2026,Rail,10.21,61.14
SHP_06890,PLNT_01,05-09-2025,Ocean Cargo,23.17,6949.05
SHP_06891,PLNT_04,22-12-2026,Heavy Truck,3.73,400.96
SHP_06892,PLNT_02,24-11-2025,Heavy Truck,1.61,272.8
SHP_06893,PLNT_05,22-09-2025,Rail,15.39,639.77
SHP_06894,PLNT_03,04-12-2026,Ocean Cargo,2.42,10209.49
SHP_06895,PLNT_01,01-09-2026,Ocean Cargo,12.95,7526.62
SHP_06896,PLNT_01,24-07-2024,Ocean Cargo,12.78,11951.73
SHP_06897,PLNT_01,27-12-2025,Rail,23.33,796.32
SHP_06898,PLNT_01,18-12-2024,Rail,19.15,202.63
SHP_06899,PLNT_02,13-05-2026,Ocean Cargo,6.56,11614.19
SHP_06900,PLNT_01,02-12-2024,Heavy Truck,6.59,329.78
SHP_06901,PLNT_02,09-07-2026,Rail,16.35,241.58
SHP_06902,PLNT_01,17-02-2025,Ocean Cargo,11.71,445.54
SHP_06903,PLNT_04,06-04-2026,Heavy Truck,11.9,732.57
SHP_06904,PLNT_01,12-07-2026,Heavy Truck,2.66,545.04
SHP_06905,PLNT_02,20-04-2026,Heavy Truck,24.47,792.81
SHP_06906,PLNT_03,21-09-2024,Heavy Truck,10.33,749.31
SHP_06907,PLNT_05,27-11-2026,Heavy Truck,17.22,66.97
SHP_06908,PLNT_02,12-02-2024,Ocean Cargo,21.59,8343.03
SHP_06909,PLNT_02,24-08-2025,Air Freight,5.14,7194.51
SHP_06910,PLNT_01,27-05-2025,Ocean Cargo,22.8,8585.47
SHP_06911,PLNT_03,16-07-2024,Rail,16.34,515.73
SHP_06912,PLNT_03,05-07-2026,Ocean Cargo,15.76,6952.79
SHP_06913,PLNT_05,06-11-2024,Heavy Truck,1.88,183.37
SHP_06914,PLNT_02,19-08-2026,Heavy Truck,13.06,426.79
SHP_06915,PLNT_02,04-08-2025,Rail,15.98,58.33
SHP_06916,PLNT_04,26-05-2024,Ocean Cargo,19.26,5105.09
SHP_06917,PLNT_05,22-01-2025,Heavy Truck,10.75,240.9
SHP_06918,PLNT_04,19-05-2026,Heavy Truck,4.81,243.54
SHP_06919,PLNT_04,16-04-2026,Heavy Truck,22.43,588.12
SHP_06920,PLNT_02,10-10-2024,Heavy Truck,24.76,501.16
SHP_06921,PLNT_02,26-01-2026,Ocean Cargo,22.67,1273.54
SHP_06922,PLNT_02,24-12-2026,Ocean Cargo,17.03,7249.13
SHP_06923,PLNT_01,02-03-2026,Heavy Truck,6.67,234.58
SHP_06924,PLNT_04,08-03-2024,Ocean Cargo,11.08,7020.6
SHP_06925,PLNT_01,03-06-2025,Rail,8.52,170.63
SHP_06926,PLNT_02,09-04-2026,Heavy Truck,12.74,481.94
SHP_06927,PLNT_03,16-03-2026,Ocean Cargo,10.32,3774.91
SHP_06928,PLNT_03,12-02-2024,Heavy Truck,1.88,304.87
SHP_06929,PLNT_01,21-12-2024,Ocean Cargo,16.2,1747.35
SHP_06930,PLNT_02,09-05-2025,Heavy Truck,8.8,664.44
SHP_06931,PLNT_03,18-08-2026,Ocean Cargo,14.32,7833.02
SHP_06932,PLNT_02,27-07-2024,Heavy Truck,16.24,389.01
SHP_06933,PLNT_03,08-10-2025,Heavy Truck,7.49,212.91
SHP_06934,PLNT_05,09-02-2025,Heavy Truck,13.86,221.76
SHP_06935,PLNT_04,22-04-2024,Air Freight,4.62,11461.25
SHP_06936,PLNT_02,09-05-2026,Ocean Cargo,10.43,3580.8
SHP_06937,PLNT_04,22-07-2024,Rail,8.05,544.24
SHP_06938,PLNT_02,10-10-2024,Ocean Cargo,9.22,5965.94
SHP_06939,PLNT_03,23-03-2025,Ocean Cargo,2.22,2470.06
SHP_06940,PLNT_04,02-08-2026,Ocean Cargo,7.39,3364.02
SHP_06941,PLNT_05,17-07-2024,Ocean Cargo,7.3,5429.2
SHP_06942,PLNT_03,06-11-2024,Ocean Cargo,22.97,8781.05
SHP_06943,PLNT_02,05-10-2025,Air Freight,23.43,9190.85
SHP_06944,PLNT_03,13-12-2026,Air Freight,5.47,11352.67
SHP_06945,PLNT_01,01-09-2025,Ocean Cargo,6.37,11703.83
SHP_06946,PLNT_05,14-04-2025,Rail,23.33,479.71
SHP_06947,PLNT_04,16-06-2024,Heavy Truck,18.86,448.68
SHP_06948,PLNT_04,09-12-2025,Air Freight,21.71,262.45
SHP_06949,PLNT_02,15-03-2026,Heavy Truck,2.63,377.7
SHP_06950,PLNT_03,15-01-2025,Heavy Truck,13.99,582.79
SHP_06951,PLNT_03,18-02-2025,Heavy Truck,5.16,142.08
SHP_06952,PLNT_04,08-07-2025,Rail,21.16,172.13
SHP_06953,PLNT_04,02-11-2024,Heavy Truck,3.54,50.59
SHP_06954,PLNT_02,06-12-2024,Ocean Cargo,4.13,1164.87
SHP_06955,PLNT_05,09-10-2025,Heavy Truck,20.22,333.29
SHP_06956,PLNT_01,23-01-2026,Ocean Cargo,6.05,8384.9
SHP_06957,PLNT_03,25-09-2024,Heavy Truck,10.33,323.01
SHP_06958,PLNT_02,25-10-2026,Rail,18.6,319.92
SHP_06959,PLNT_04,22-09-2025,Heavy Truck,2.17,732.91
SHP_06960,PLNT_02,22-09-2026,Rail,20.33,774.38
SHP_06961,PLNT_02,19-07-2025,Ocean Cargo,18.57,11807.67
SHP_06962,PLNT_03,24-06-2025,Ocean Cargo,2.97,4778.95
SHP_06963,PLNT_02,14-01-2025,Ocean Cargo,24.42,8791.22
SHP_06964,PLNT_02,05-10-2024,Ocean Cargo,16.25,3935.77
SHP_06965,PLNT_05,10-07-2024,Ocean Cargo,5.19,4358.77
SHP_06966,PLNT_01,18-02-2025,Ocean Cargo,14.18,8149.98
SHP_06967,PLNT_03,12-04-2024,Heavy Truck,16.46,123.45
SHP_06968,PLNT_05,14-02-2026,Heavy Truck,9.5,305.11
SHP_06969,PLNT_02,21-07-2024,Heavy Truck,12.93,501.72
SHP_06970,PLNT_04,09-11-2026,Ocean Cargo,6.75,8893.8
SHP_06971,PLNT_05,07-02-2025,Heavy Truck,14.48,598.13
SHP_06972,PLNT_03,24-07-2026,Ocean Cargo,24.39,7807.9
SHP_06973,PLNT_02,13-08-2024,Heavy Truck,15.93,743.44
SHP_06974,PLNT_05,19-01-2025,Heavy Truck,21.67,711.95
SHP_06975,PLNT_03,06-10-2026,Ocean Cargo,4.74,2517.3
SHP_06976,PLNT_05,04-12-2024,Ocean Cargo,7.41,8260.08
SHP_06977,PLNT_04,10-05-2024,Heavy Truck,20.97,61.39
SHP_06978,PLNT_01,02-10-2025,Ocean Cargo,14.68,7836.06
SHP_06979,PLNT_01,10-09-2024,Heavy Truck,12,365.07
SHP_06980,PLNT_01,27-04-2026,Ocean Cargo,19.31,8354.21
SHP_06981,PLNT_01,26-12-2025,Rail,20.17,745.5
SHP_06982,PLNT_05,22-03-2025,Ocean Cargo,18.59,10283.55
SHP_06983,PLNT_01,14-11-2024,Ocean Cargo,17.63,7942.36
SHP_06984,PLNT_01,24-08-2024,Ocean Cargo,4.1,8289.45
SHP_06985,PLNT_05,11-11-2025,Ocean Cargo,12.42,1594.34
SHP_06986,PLNT_01,25-10-2025,Heavy Truck,8.51,339.07
SHP_06987,PLNT_03,22-02-2025,Heavy Truck,8.78,743.44
SHP_06988,PLNT_05,15-10-2025,Ocean Cargo,19.36,3911.29
SHP_06989,PLNT_03,21-09-2025,Ocean Cargo,3.72,5255.44
SHP_06990,PLNT_04,13-10-2026,Rail,3.05,145.78
SHP_06991,PLNT_04,23-01-2024,Rail,19.44,207.15
SHP_06992,PLNT_02,10-10-2026,Ocean Cargo,9.13,6865.39
SHP_06993,PLNT_01,07-12-2026,Ocean Cargo,22.86,4580.76
SHP_06994,PLNT_03,02-10-2026,Ocean Cargo,7.69,7681.23
SHP_06995,PLNT_01,03-03-2025,Heavy Truck,16.85,146.1
SHP_06996,PLNT_04,24-02-2026,Ocean Cargo,2.29,3361.61
SHP_06997,PLNT_03,26-09-2025,Ocean Cargo,17.39,11781.96
SHP_06998,PLNT_02,24-10-2024,Heavy Truck,9.51,558.61
SHP_06999,PLNT_01,06-06-2026,Ocean Cargo,8.11,10675.17
SHP_07000,PLNT_01,13-01-2026,Air Freight,23.71,3686.06
SHP_07001,PLNT_01,02-08-2026,Ocean Cargo,4.98,7100
SHP_07002,PLNT_03,02-10-2025,Ocean Cargo,2.27,9431.98
SHP_07003,PLNT_01,02-11-2025,Heavy Truck,4.48,676.59
SHP_07004,PLNT_04,15-03-2024,Ocean Cargo,9.7,3107.36
SHP_07005,PLNT_01,14-05-2024,Heavy Truck,19.23,334.16
SHP_07006,PLNT_03,01-04-2025,Rail,15.01,53.92
SHP_07007,PLNT_02,04-12-2025,Heavy Truck,17.49,503.61
SHP_07008,PLNT_04,15-04-2025,Heavy Truck,13.77,438.91
SHP_07009,PLNT_05,18-10-2025,Rail,17.69,747.65
SHP_07010,PLNT_02,21-06-2025,Heavy Truck,19.17,404.44
SHP_07011,PLNT_02,23-10-2026,Heavy Truck,17.62,517.33
SHP_07012,PLNT_01,12-05-2026,Heavy Truck,1.68,723.03
SHP_07013,PLNT_01,04-01-2026,Ocean Cargo,20.13,8854.89
SHP_07014,PLNT_03,15-09-2026,Heavy Truck,5.48,365.96
SHP_07015,PLNT_04,16-04-2026,Ocean Cargo,11.97,2035.06
SHP_07016,PLNT_02,17-05-2024,Ocean Cargo,7.12,6134.83
SHP_07017,PLNT_05,19-03-2025,Heavy Truck,7.89,96.06
SHP_07018,PLNT_04,26-03-2025,Ocean Cargo,19.07,7570.47
SHP_07019,PLNT_04,11-08-2025,Air Freight,11.35,4643.04
SHP_07020,PLNT_04,24-04-2024,Ocean Cargo,16.47,7597.97
SHP_07021,PLNT_01,25-11-2024,Heavy Truck,12.74,227.9
SHP_07022,PLNT_04,07-09-2024,Ocean Cargo,15.04,2626.2
SHP_07023,PLNT_01,16-03-2024,Ocean Cargo,15.75,4847.89
SHP_07024,PLNT_05,20-09-2024,Ocean Cargo,3.14,3370.5
SHP_07025,PLNT_03,11-11-2026,Rail,6.53,789.9
SHP_07026,PLNT_02,09-06-2025,Ocean Cargo,3.24,7273.76
SHP_07027,PLNT_03,14-02-2026,Rail,4.59,597.01
SHP_07028,PLNT_05,18-03-2025,Heavy Truck,12.69,137.67
SHP_07029,PLNT_03,14-01-2024,Heavy Truck,3.81,448.9
SHP_07030,PLNT_04,23-03-2024,Ocean Cargo,15.11,5745.3
SHP_07031,PLNT_05,02-10-2026,Heavy Truck,7.04,373.29
SHP_07032,PLNT_02,27-01-2025,Heavy Truck,20.33,224.95
SHP_07033,PLNT_05,08-01-2026,Heavy Truck,15.44,582.02
SHP_07034,PLNT_04,24-07-2025,Heavy Truck,10.13,149.11
SHP_07035,PLNT_04,22-08-2025,Air Freight,7.08,2195.14
SHP_07036,PLNT_05,23-10-2025,Ocean Cargo,13.37,10244.86
SHP_07037,PLNT_05,07-02-2025,Heavy Truck,5.46,470.2
SHP_07038,PLNT_03,13-11-2025,Rail,6.37,333.77
SHP_07039,PLNT_01,02-02-2026,Ocean Cargo,8.25,180.18
SHP_07040,PLNT_05,17-12-2026,Ocean Cargo,17.86,7871.94
SHP_07041,PLNT_01,13-10-2024,Air Freight,7.95,3988.83
SHP_07042,PLNT_03,09-01-2025,Ocean Cargo,3.14,155.76
SHP_07043,PLNT_01,27-11-2026,Ocean Cargo,2.56,3781.15
SHP_07044,PLNT_03,15-05-2026,Ocean Cargo,2.72,1127.17
SHP_07045,PLNT_01,24-01-2024,Ocean Cargo,2.24,8449
SHP_07046,PLNT_01,19-03-2025,Heavy Truck,21.92,741.49
SHP_07047,PLNT_04,06-06-2024,Ocean Cargo,24.46,5037.66
SHP_07048,PLNT_04,11-11-2025,Air Freight,22.36,9729.04
SHP_07049,PLNT_01,12-10-2026,Ocean Cargo,7.52,1716.97
SHP_07050,PLNT_02,17-07-2026,Heavy Truck,17.63,466.91
SHP_07051,PLNT_04,25-11-2025,Ocean Cargo,6.34,984.51
SHP_07052,PLNT_03,21-07-2025,Air Freight,15.2,5969.19
SHP_07053,PLNT_05,06-09-2024,Heavy Truck,15.9,265.76
SHP_07054,PLNT_03,19-01-2025,Ocean Cargo,8.82,9587.82
SHP_07055,PLNT_01,12-04-2025,Heavy Truck,19.48,156.89
SHP_07056,PLNT_03,05-01-2024,Heavy Truck,21.46,379.33
SHP_07057,PLNT_05,06-09-2025,Heavy Truck,10.99,580.76
SHP_07058,PLNT_01,18-08-2025,Heavy Truck,23.99,206.08
SHP_07059,PLNT_04,06-09-2025,Rail,9.71,799.1
SHP_07060,PLNT_02,19-10-2024,Heavy Truck,23.15,218.47
SHP_07061,PLNT_04,23-06-2025,Air Freight,12.08,2158.74
SHP_07062,PLNT_04,08-02-2025,Heavy Truck,3.91,736.34
SHP_07063,PLNT_03,14-03-2024,Ocean Cargo,21.13,444.68
SHP_07064,PLNT_04,18-11-2026,Ocean Cargo,2.25,611.99
SHP_07065,PLNT_04,26-08-2024,Heavy Truck,8.4,215.91
SHP_07066,PLNT_02,10-04-2026,Heavy Truck,21.02,368.06
SHP_07067,PLNT_02,08-06-2025,Heavy Truck,9.73,317.69
SHP_07068,PLNT_05,20-11-2026,Heavy Truck,1.69,475.92
SHP_07069,PLNT_05,09-01-2024,Rail,21.05,145.33
SHP_07070,PLNT_02,14-10-2025,Ocean Cargo,22.71,6981.91
SHP_07071,PLNT_04,12-01-2025,Rail,17.85,745.64
SHP_07072,PLNT_03,08-02-2024,Heavy Truck,6.24,695.62
SHP_07073,PLNT_01,23-06-2026,Heavy Truck,4.98,358.85
SHP_07074,PLNT_02,10-11-2026,Rail,19.25,199.46
SHP_07075,PLNT_01,04-11-2025,Ocean Cargo,18.94,390.65
SHP_07076,PLNT_01,16-11-2025,Rail,12.88,172.47
SHP_07077,PLNT_04,23-12-2024,Rail,12.41,771.87
SHP_07078,PLNT_01,23-09-2026,Air Freight,15.62,5420.13
SHP_07079,PLNT_02,25-07-2024,Ocean Cargo,11.91,548.3
SHP_07080,PLNT_03,17-05-2026,Heavy Truck,17.77,770.4
SHP_07081,PLNT_03,24-11-2024,Heavy Truck,3.34,430.97
SHP_07082,PLNT_02,06-02-2025,Heavy Truck,3.31,437.34
SHP_07083,PLNT_01,14-07-2024,Ocean Cargo,16.2,10517.31
SHP_07084,PLNT_03,05-11-2026,Ocean Cargo,11.55,1114.49
SHP_07085,PLNT_04,14-06-2025,Heavy Truck,23.89,599.23
SHP_07086,PLNT_01,19-04-2025,Ocean Cargo,6.57,1423.67
SHP_07087,PLNT_01,10-06-2026,Heavy Truck,5.01,502.51
SHP_07088,PLNT_02,01-01-2026,Air Freight,17.79,3634.4
SHP_07089,PLNT_02,08-03-2024,Ocean Cargo,12.98,4273.56
SHP_07090,PLNT_04,25-06-2026,Heavy Truck,23.59,518.3
SHP_07091,PLNT_02,15-08-2025,Heavy Truck,22.45,483.9
SHP_07092,PLNT_04,04-02-2025,Heavy Truck,20.85,508.81
SHP_07093,PLNT_01,20-08-2026,Ocean Cargo,8.36,6419.99
SHP_07094,PLNT_04,17-03-2024,Heavy Truck,4.84,116.52
SHP_07095,PLNT_02,16-03-2025,Heavy Truck,7.42,496.91
SHP_07096,PLNT_04,25-02-2024,Heavy Truck,20.63,555.54
SHP_07097,PLNT_04,11-05-2026,Heavy Truck,6.11,762.96
SHP_07098,PLNT_01,07-01-2026,Ocean Cargo,2.56,10523.48
SHP_07099,PLNT_04,03-03-2025,Heavy Truck,9.47,626.73
SHP_07100,PLNT_04,08-05-2026,Heavy Truck,1.76,610.7
SHP_07101,PLNT_05,01-07-2024,Heavy Truck,20.09,707.85
SHP_07102,PLNT_04,11-05-2026,Heavy Truck,8.84,75.09
SHP_07103,PLNT_04,06-11-2024,Rail,23.15,53.99
SHP_07104,PLNT_02,11-12-2025,Heavy Truck,10.09,113.86
SHP_07105,PLNT_03,04-02-2025,Heavy Truck,2.93,792.55
SHP_07106,PLNT_03,01-12-2026,Air Freight,14.18,10671.85
SHP_07107,PLNT_05,16-03-2024,Heavy Truck,17.75,435.17
SHP_07108,PLNT_04,22-07-2026,Heavy Truck,24.43,266.17
SHP_07109,PLNT_04,03-12-2026,Rail,18.05,127.73
SHP_07110,PLNT_02,18-04-2024,Rail,12,561.96
SHP_07111,PLNT_02,11-04-2024,Ocean Cargo,8.16,9790.49
SHP_07112,PLNT_03,05-05-2024,Heavy Truck,20.33,699.92
SHP_07113,PLNT_04,21-06-2025,Rail,24.03,757.29
SHP_07114,PLNT_02,25-10-2025,Heavy Truck,20.1,354.33
SHP_07115,PLNT_02,03-10-2024,Ocean Cargo,3.27,4672.67
SHP_07116,PLNT_02,26-10-2025,Heavy Truck,20.9,259.37
SHP_07117,PLNT_01,10-05-2026,Heavy Truck,22.54,302.88
SHP_07118,PLNT_03,17-08-2024,Ocean Cargo,15.64,6689.82
SHP_07119,PLNT_02,21-01-2026,Heavy Truck,15.59,576.3
SHP_07120,PLNT_01,16-10-2026,Ocean Cargo,16.99,11658.76
SHP_07121,PLNT_04,21-08-2026,Heavy Truck,6.35,383.87
SHP_07122,PLNT_05,08-12-2025,Ocean Cargo,22.83,4455.56
SHP_07123,PLNT_02,18-04-2025,Air Freight,18.57,6638.83
SHP_07124,PLNT_03,15-09-2026,Ocean Cargo,21.79,6088.43
SHP_07125,PLNT_04,25-06-2024,Ocean Cargo,23.94,8577.53
SHP_07126,PLNT_04,04-01-2024,Ocean Cargo,16.92,170.86
SHP_07127,PLNT_05,02-12-2026,Ocean Cargo,3,7678.95
SHP_07128,PLNT_01,21-02-2025,Heavy Truck,10.43,590.03
SHP_07129,PLNT_03,12-11-2024,Heavy Truck,1.97,653.98
SHP_07130,PLNT_03,05-12-2025,Ocean Cargo,10.7,11274.72
SHP_07131,PLNT_05,10-12-2025,Heavy Truck,3.14,184.47
SHP_07132,PLNT_04,01-06-2025,Ocean Cargo,9.2,11116.42
SHP_07133,PLNT_05,19-03-2025,Heavy Truck,4.86,137.75
SHP_07134,PLNT_01,26-08-2025,Heavy Truck,3.83,79.64
SHP_07135,PLNT_03,03-01-2025,Ocean Cargo,6.24,811.96
SHP_07136,PLNT_05,14-09-2024,Heavy Truck,13.35,115.32
SHP_07137,PLNT_02,21-07-2024,Heavy Truck,11.71,270.38
SHP_07138,PLNT_04,26-08-2025,Heavy Truck,22.43,339.72
SHP_07139,PLNT_05,26-12-2024,Ocean Cargo,18.79,8309.16
SHP_07140,PLNT_01,19-11-2025,Heavy Truck,14.03,501.62
SHP_07141,PLNT_05,06-01-2024,Ocean Cargo,19.48,4581.26
SHP_07142,PLNT_01,16-04-2025,Ocean Cargo,11.39,3396.38
SHP_07143,PLNT_01,03-11-2024,Rail,14.54,180.37
SHP_07144,PLNT_04,18-01-2026,Ocean Cargo,3.2,4121.8
SHP_07145,PLNT_03,13-04-2024,Heavy Truck,12.5,512.14
SHP_07146,PLNT_05,23-03-2024,Ocean Cargo,11.3,10791.31
SHP_07147,PLNT_05,24-11-2024,Heavy Truck,15.37,746.87
SHP_07148,PLNT_04,07-05-2024,Ocean Cargo,20.05,11145.4
SHP_07149,PLNT_02,23-04-2024,Ocean Cargo,9.38,8939.22
SHP_07150,PLNT_02,13-04-2024,Rail,16.91,675.89
SHP_07151,PLNT_04,24-06-2025,Rail,9.36,424.03
SHP_07152,PLNT_02,17-11-2026,Heavy Truck,3.13,663.19
SHP_07153,PLNT_05,14-05-2025,Ocean Cargo,19.51,5749.61
SHP_07154,PLNT_01,12-06-2024,Heavy Truck,17.19,352.53
SHP_07155,PLNT_03,19-02-2025,Heavy Truck,4.86,163.12
SHP_07156,PLNT_03,14-02-2024,Air Freight,21.98,2928.45
SHP_07157,PLNT_05,04-06-2025,Rail,17.55,61
SHP_07158,PLNT_03,25-08-2025,Heavy Truck,7.18,99.86
SHP_07159,PLNT_01,22-12-2025,Rail,8.53,508.74
SHP_07160,PLNT_01,24-12-2025,Ocean Cargo,3.06,10837.78
SHP_07161,PLNT_04,17-06-2025,Heavy Truck,24.43,477.32
SHP_07162,PLNT_05,22-07-2024,Ocean Cargo,16.72,5337.13
SHP_07163,PLNT_05,04-08-2025,Heavy Truck,18.22,677.98
SHP_07164,PLNT_03,08-02-2025,Heavy Truck,16.83,201.22
SHP_07165,PLNT_02,13-01-2026,Ocean Cargo,8.33,10240.47
SHP_07166,PLNT_02,16-07-2024,Heavy Truck,22.46,413.76
SHP_07167,PLNT_01,20-05-2026,Ocean Cargo,21.74,931.48
SHP_07168,PLNT_01,05-10-2025,Heavy Truck,6.08,56.85
SHP_07169,PLNT_01,19-12-2024,Ocean Cargo,13.83,6763.27
SHP_07170,PLNT_01,24-08-2024,Heavy Truck,20.37,195.09
SHP_07171,PLNT_05,19-03-2025,Heavy Truck,24.27,713.07
SHP_07172,PLNT_02,20-06-2024,Ocean Cargo,23.64,2737.12
SHP_07173,PLNT_01,22-12-2024,Air Freight,20.86,10371.69
SHP_07174,PLNT_05,13-04-2025,Heavy Truck,5.63,710.55
SHP_07175,PLNT_05,23-09-2026,Ocean Cargo,24.35,821.71
SHP_07176,PLNT_05,06-03-2024,Ocean Cargo,13.32,9284.77
SHP_07177,PLNT_01,12-05-2025,Ocean Cargo,13.33,4546.71
SHP_07178,PLNT_03,20-10-2025,Heavy Truck,10.46,435.47
SHP_07179,PLNT_03,11-09-2024,Heavy Truck,19.21,633.44
SHP_07180,PLNT_05,14-12-2024,Heavy Truck,17.59,168.56
SHP_07181,PLNT_05,24-10-2024,Ocean Cargo,3.8,403.9
SHP_07182,PLNT_03,01-05-2024,Rail,8.39,697.64
SHP_07183,PLNT_01,03-07-2024,Heavy Truck,23.25,622.95
SHP_07184,PLNT_01,20-07-2024,Heavy Truck,20.04,606
SHP_07185,PLNT_01,20-07-2026,Heavy Truck,4.58,149.5
SHP_07186,PLNT_03,24-07-2024,Rail,21.34,489.48
SHP_07187,PLNT_03,13-08-2025,Ocean Cargo,3.49,6653.18
SHP_07188,PLNT_01,07-07-2025,Ocean Cargo,16.96,2338.28
SHP_07189,PLNT_05,14-09-2026,Rail,8.22,547.22
SHP_07190,PLNT_04,17-12-2025,Heavy Truck,15.07,312.54
SHP_07191,PLNT_02,17-02-2026,Heavy Truck,5.88,323.94
SHP_07192,PLNT_04,05-12-2024,Heavy Truck,11.67,143.26
SHP_07193,PLNT_05,16-07-2025,Ocean Cargo,18.78,4148.75
SHP_07194,PLNT_02,20-05-2026,Ocean Cargo,10.43,6975.11
SHP_07195,PLNT_03,14-09-2026,Ocean Cargo,8.86,10910.71
SHP_07196,PLNT_02,24-11-2024,Air Freight,13.58,6423.78
SHP_07197,PLNT_02,19-02-2025,Ocean Cargo,8.28,4852.99
SHP_07198,PLNT_02,24-11-2025,Heavy Truck,5.8,289.33
SHP_07199,PLNT_04,02-06-2025,Heavy Truck,16.3,174.63
SHP_07200,PLNT_01,19-11-2025,Ocean Cargo,15.31,3312.84
SHP_07201,PLNT_04,19-05-2026,Ocean Cargo,8.53,8698.13
SHP_07202,PLNT_05,09-04-2026,Heavy Truck,18.4,163.19
SHP_07203,PLNT_01,24-08-2024,Heavy Truck,21.97,656.78
SHP_07204,PLNT_05,16-08-2025,Rail,22.98,594.68
SHP_07205,PLNT_01,14-09-2025,Heavy Truck,5.13,520.55
SHP_07206,PLNT_01,24-11-2025,Heavy Truck,8.89,243.83
SHP_07207,PLNT_02,10-02-2024,Heavy Truck,24.73,400.09
SHP_07208,PLNT_01,12-04-2024,Rail,24.76,60.12
SHP_07209,PLNT_02,13-04-2024,Ocean Cargo,21.16,9671.58
SHP_07210,PLNT_01,21-06-2026,Heavy Truck,12.96,530.57
SHP_07211,PLNT_01,13-09-2026,Ocean Cargo,14.73,11541.07
SHP_07212,PLNT_02,13-08-2024,Ocean Cargo,9.53,9318.78
SHP_07213,PLNT_05,10-06-2026,Heavy Truck,6.55,597.13
SHP_07214,PLNT_03,27-10-2025,Heavy Truck,1.69,620.03
SHP_07215,PLNT_03,10-02-2024,Heavy Truck,22.25,121.69
SHP_07216,PLNT_05,06-08-2026,Ocean Cargo,8.31,3459.81
SHP_07217,PLNT_01,25-04-2024,Rail,17.64,571.9
SHP_07218,PLNT_01,02-08-2025,Ocean Cargo,20.85,492.32
SHP_07219,PLNT_04,08-09-2024,Heavy Truck,10.85,799.37
SHP_07220,PLNT_04,16-09-2024,Heavy Truck,12.68,204.04
SHP_07221,PLNT_02,11-10-2025,Air Freight,10.68,7619.53
SHP_07222,PLNT_04,12-12-2026,Rail,6.68,244.16
SHP_07223,PLNT_02,03-01-2026,Rail,11.71,681.32
SHP_07224,PLNT_01,09-05-2025,Ocean Cargo,5.28,5917.45
SHP_07225,PLNT_03,13-10-2025,Air Freight,9.45,7610.77
SHP_07226,PLNT_01,27-05-2024,Rail,11.72,417.1
SHP_07227,PLNT_02,23-01-2024,Heavy Truck,5.53,572.45
SHP_07228,PLNT_03,01-07-2026,Ocean Cargo,2.11,2724.95
SHP_07229,PLNT_02,10-07-2025,Ocean Cargo,9.64,8684.61
SHP_07230,PLNT_04,10-07-2025,Ocean Cargo,3.75,11342.55
SHP_07231,PLNT_01,08-02-2025,Ocean Cargo,6.01,1826.91
